Parte,Descripcion,ClassID,Unidad Medida,Familia,Descripcion Familia,Codigo Grupo,Descripcion de Grupo,Grupo Mercadeo,Codigo Categoria,Descripcion Categoria,Codigo Subcategoria,Descripcion Subcategoria,Nuevo Producto,Color,Tipo Material,GTIN14,GTIN13,Unidad Venta,Unidad Empaque, Precio Base.,Codigo de Lista,Descripcion de lista,Código de moneda,Fecha de Inicio,Fecha Final,Año
10446,CESTA REDONDA MOCCA,TER,UN,00200,CASA,00424,CESTA REDONDA II,CESTAS,20000,CESTAS,20021,CESTAS REDONDAS ECONOMICAS,FALSE,MOCCA,VIRGEN,17705152104469,7705152104462,50,10,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10447,CESTA REDONDA AZ NVY,TER,UN,00200,CASA,00424,CESTA REDONDA II,CESTAS,20000,CESTAS,20021,CESTAS REDONDAS ECONOMICAS,FALSE,AZUL NAVY,VIRGEN,17705152104476,7705152104479,50,10,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2542,CESTA REDONDA BL,TER,UN,00200,CASA,00424,CESTA REDONDA II,CESTAS,20000,CESTAS,20021,CESTAS REDONDAS ECONOMICAS,FALSE,BLANCO,VIRGEN,17705152025429,7705152025422,50,10,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3231,CESTA REDONDA TP,TER,UN,00200,CASA,00424,CESTA REDONDA II,CESTAS,20000,CESTAS,20021,CESTAS REDONDAS ECONOMICAS,FALSE,TAUPE,VIRGEN,17705152032311,7705152032314,50,10,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7538,SILLA RITMO TP REC,TER,UN,00100,MUEBLES,01050,SILLA RITMO,SILLAS RECICLADAS C_BRAZOS,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,TAUPE,MATERIAL RECICLADO,17705152075387,7705152075380,36,36,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8035,SILLA RITMO AZ OSC REC,TER,UN,00100,MUEBLES,01050,SILLA RITMO,SILLAS RECICLADAS C_BRAZOS,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,AZUL OSCURO,MATERIAL RECICLADO,17705152080350,7705152080353,36,36,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8036,SILLA RITMO VD OSC REC,TER,UN,00100,MUEBLES,01050,SILLA RITMO,SILLAS RECICLADAS C_BRAZOS,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,VERDE,MATERIAL RECICLADO,17705152080367,7705152080360,36,36,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12454,SILLA ETERNA C_BRAZOS BL AR,TER,UN,00100,MUEBLES,00036,SILLA ETERNA C_BRAZOS,SILLA ETERNA C_BRAZOS,10000,SILLAS,10021,SILLAS SEGMENTO MEDIO,FALSE,BLANCO ARENA,VIRGEN,17705152124542,7705152124545,32,32,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7200,SILLA ETERNA C_BRAZOS WG,TER,UN,00100,MUEBLES,00036,SILLA ETERNA C_BRAZOS,SILLA ETERNA C_BRAZOS,10000,SILLAS,10021,SILLAS SEGMENTO MEDIO,FALSE,WENGUE,VIRGEN,17705152072003,7705152072006,32,32,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8746,SILLA ETERNA C_BRAZOS NG,TER,UN,00100,MUEBLES,00036,SILLA ETERNA C_BRAZOS,SILLA ETERNA C_BRAZOS,10000,SILLAS,10021,SILLAS SEGMENTO MEDIO,FALSE,NEGRO,VIRGEN,17705152087465,7705152087468,32,32,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12455,SILLA ETERNA S_BRAZOS BL AR,TER,UN,00100,MUEBLES,00037,SILLA ETERNA S_BRAZOS,SILLA ETERNA S_BRAZOS,10000,SILLAS,10021,SILLAS SEGMENTO MEDIO,FALSE,BLANCO ARENA,VIRGEN,17705152124559,7705152124552,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7201,SILLA ETERNA S_BRAZOS WG,TER,UN,00100,MUEBLES,00037,SILLA ETERNA S_BRAZOS,SILLA ETERNA S_BRAZOS,10000,SILLAS,10021,SILLAS SEGMENTO MEDIO,FALSE,WENGUE,VIRGEN,17705152072010,7705152072013,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8745,SILLA ETERNA S_BRAZOS NG,TER,UN,00100,MUEBLES,00037,SILLA ETERNA S_BRAZOS,SILLA ETERNA S_BRAZOS,10000,SILLAS,10021,SILLAS SEGMENTO MEDIO,FALSE,NEGRO,VIRGEN,17705152087458,7705152087451,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10827,SILLA BARU C_BRAZOS TP,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,TAUPE,VIRGEN,17705152108276,7705152108279,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11698,SILLA BARU C_BRAZOS MOCCA,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,MOCCA,VIRGEN,17705152116981,7705152116984,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11699,SILLA BARU C_BRAZOS GR HL,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,GRIS HIELO,VIRGEN,17705152116998,7705152116991,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11937,SILLA BARU C_BRAZOS WG,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,WENGUE,VIRGEN,17705152119371,7705152119374,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12965,SILLA BARU S_BRAZOS WG,TER,UN,00100,MUEBLES,00766,SILLA BARU S_BRAZOS,SILLA BARU S_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,TRUE,WENGUE,VIRGEN,17705152129653,7705152129656,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12966,SILLA BARU S_BRAZOS TP,TER,UN,00100,MUEBLES,00766,SILLA BARU S_BRAZOS,SILLA BARU S_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,TRUE,TAUPE,VIRGEN,17705152129660,7705152129663,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12967,SILLA BARU S_BRAZOS MOCCA,TER,UN,00100,MUEBLES,00766,SILLA BARU S_BRAZOS,SILLA BARU S_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,TRUE,MOCCA,VIRGEN,17705152129677,7705152129670,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12968,SILLA BARU S_BRAZOS GR HL,TER,UN,00100,MUEBLES,00766,SILLA BARU S_BRAZOS,SILLA BARU S_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,TRUE,GRIS HIELO,VIRGEN,17705152129684,7705152129687,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13225,SILLA BARU C_BRAZOS AMA MOS,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,AMARILLO MOSTAZA,VIRGEN,17705152132257,7705152132250,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13226,SILLA BARU C_BRAZOS VD SEL,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,VERDE SELVA,VIRGEN,17705152132264,7705152132267,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13227,SILLA BARU C_BRAZOS RJ MER,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,ROJO MERLOT,VIRGEN,17705152132271,7705152132274,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13228,SILLA BARU C_BRAZOS AZ PET,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,AZUL PETROLEO,VIRGEN,17705152132288,7705152132281,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13282,SILLA BARU C_BRAZOS NG,TER,UN,00100,MUEBLES,00393,SILLA BARU C_BRAZOS,SILLA BARU C_BRAZOS,10000,SILLAS,10011,SILLAS SEGMENTO ALTO,FALSE,NEGRO,VIRGEN,17705152132820,7705152132823,30,30,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11814,SILLA SAMBA BL REC,TER,UN,00100,MUEBLES,00517,SILLA SAMBA REC,SILLA SAMBA REC,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,BLANCO,MATERIAL RECICLADO,17705152118145,7705152118148,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11857,SILLA SAMBA TP REC,TER,UN,00100,MUEBLES,00517,SILLA SAMBA REC,SILLA SAMBA REC,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,TAUPE,MATERIAL RECICLADO,17705152118572,7705152118575,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11858,SILLA SAMBA AZ OSC REC,TER,UN,00100,MUEBLES,00517,SILLA SAMBA REC,SILLA SAMBA REC,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,AZUL OSCURO,MATERIAL RECICLADO,17705152118589,7705152118582,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11859,SILLA SAMBA VD OSC REC,TER,UN,00100,MUEBLES,00517,SILLA SAMBA REC,SILLA SAMBA REC,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,VERDE,MATERIAL RECICLADO,17705152118596,7705152118599,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11860,SILLA SAMBA RJ REC,TER,UN,00100,MUEBLES,00517,SILLA SAMBA REC,SILLA SAMBA REC,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,ROJO,MATERIAL RECICLADO,17705152118602,7705152118605,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11932,SILLA SAMBA WG REC,TER,UN,00100,MUEBLES,00517,SILLA SAMBA REC,SILLA SAMBA REC,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,WENGUE,MATERIAL RECICLADO,17705152119326,7705152119329,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7927,SILLA SALSA BL REC,TER,UN,00100,MUEBLES,00203,SILLA SALSA REC,SILLAS RECICLADAS S_BRAZOS,10000,SILLAS,10041,SILLAS RECICLADAS,FALSE,BLANCO,MATERIAL RECICLADO,17705152079279,7705152079272,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10830,SILLA SAMBA BL,TER,UN,00100,MUEBLES,00397,SILLA SAMBA,SILLA SAMBA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,BLANCO,VIRGEN,17705152108306,7705152108309,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11489,SILLA SAMBA TP,TER,UN,00100,MUEBLES,00397,SILLA SAMBA,SILLA SAMBA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,TAUPE,VIRGEN,17705152114895,7705152114898,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11923,SILLA SAMBA AZ NVY,TER,UN,00100,MUEBLES,00397,SILLA SAMBA,SILLA SAMBA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,AZUL NAVY,VIRGEN,17705152119234,7705152119237,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11924,SILLA SAMBA RJ,TER,UN,00100,MUEBLES,00397,SILLA SAMBA,SILLA SAMBA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,ROJO,VIRGEN,17705152119241,7705152119244,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11925,SILLA SAMBA VD CAZ,TER,UN,00100,MUEBLES,00397,SILLA SAMBA,SILLA SAMBA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,VERDE CAZADOR,VIRGEN,17705152119258,7705152119251,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3540,SILLA SALSA BL,TER,UN,00100,MUEBLES,00090,SILLA SALSA,SILLAS SEGMENTO BAJO S_BRAZOS,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,BLANCO,VIRGEN,17705152035404,7705152035407,28,28,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2101,SILLA DINASTIA BL,TER,UN,00100,MUEBLES,00010,SILLA DINASTIA,SILLA DINASTIA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,BLANCO,VIRGEN,17705152021018,7705152021011,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2150,SILLA DINASTIA RJ,TER,UN,00100,MUEBLES,00010,SILLA DINASTIA,SILLA DINASTIA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,ROJO,VIRGEN,17705152021506,7705152021509,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2154,SILLA DINASTIA TP,TER,UN,00100,MUEBLES,00010,SILLA DINASTIA,SILLA DINASTIA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,TAUPE,VIRGEN,17705152021544,7705152021547,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2157,SILLA DINASTIA AZ NVY,TER,UN,00100,MUEBLES,00010,SILLA DINASTIA,SILLA DINASTIA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,AZUL NAVY,VIRGEN,17705152021575,7705152021578,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2161,SILLA DINASTIA VD CAZ,TER,UN,00100,MUEBLES,00010,SILLA DINASTIA,SILLA DINASTIA,10000,SILLAS,10031,SILLAS SEGMENTO BAJO,FALSE,VERDE CAZADOR,VIRGEN,17705152021612,7705152021615,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10450,SILLA PLAYERA RJ,TER,UN,00100,MUEBLES,00080,SILLA PLAYERA TAYRONA,SILLA PLAYERA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,ROJO,VIRGEN,17705152104506,7705152104509,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3370,SILLA PLAYERA BL,TER,UN,00100,MUEBLES,00080,SILLA PLAYERA TAYRONA,SILLA PLAYERA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,BLANCO,VIRGEN,17705152033707,7705152033700,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3373,SILLA PLAYERA TP,TER,UN,00100,MUEBLES,00080,SILLA PLAYERA TAYRONA,SILLA PLAYERA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,TAUPE,VIRGEN,17705152033738,7705152033731,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3377,SILLA PLAYERA AZ NVY,TER,UN,00100,MUEBLES,00080,SILLA PLAYERA TAYRONA,SILLA PLAYERA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,AZUL NAVY,VIRGEN,17705152033776,7705152033779,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7798,SILLA PLAYERA WG,TER,UN,00100,MUEBLES,00080,SILLA PLAYERA TAYRONA,SILLA PLAYERA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,WENGUE,VIRGEN,17705152077985,7705152077988,26,26,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11783,CESTA ROPA LINUM MOCCA,TER,UN,00200,CASA,00501,CESTA ROPA LINUM,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,MOCCA,VIRGEN,17705152117834,7705152117837,24,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11784,CESTA ROPA LINUM TP,TER,UN,00200,CASA,00501,CESTA ROPA LINUM,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,TAUPE,VIRGEN,17705152117841,7705152117844,24,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11785,CESTA ROPA LINUM GR HL,TER,UN,00200,CASA,00501,CESTA ROPA LINUM,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,GRIS HIELO,VIRGEN,17705152117858,7705152117851,24,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11839,CESTA ROPA LINUM BL,TER,UN,00200,CASA,00501,CESTA ROPA LINUM,CESTAS,20000,CESTAS,20001,CESTAS CUADRADAS PREMIUM,FALSE,BLANCO,VIRGEN,17705152118398,7705152118391,24,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11759,SILLA UNIV BL (C+D),TER,UN,00100,MUEBLES,00163,SILLA UNIV SIN PORTALIBRO,SILLA UNIVERSITARIA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,BLANCO,VIRGEN,17705152117599,7705152117592,24,24,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11761,SILLA UNIV C_PORTA BL (C+D+P),TER,UN,00100,MUEBLES,00165,SLLA UNIV C_PLIB Y D_BRAZ,SILLA UNIVERSITARIA,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,BLANCO,VIRGEN,17705152117612,7705152117615,24,24,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7517,GANCHO PARA ROPA NG REC X10,TER,UN,00200,CASA,00114,GANCHO PARA ROPA X10,OTROS CASA,20600,OTROS CASA,20601,OTROS CASA,FALSE,NEGRO,MATERIAL RECICLADO,17705152075172,7705152075175,18,18,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8806,SILLA ETERNA DOBLE WG,TER,UN,00100,MUEBLES,00252,SILLA ETERNA DOBLE,SILLAS ESPECIALES,10000,SILLAS,10081,SILLAS ESPECIALES,FALSE,WENGUE,VIRGEN,17705152088066,7705152088069,18,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2370,CAMA ASOLEADORA ARRECIFE BL,TER,UN,00100,MUEBLES,00323,CAMA ASOLEADORA ARRECIFE,CAMA ASOLEADORA,10500,CAMAS,10501,CAMAS ASOLEADORAS,FALSE,BLANCO,VIRGEN,17705152023708,7705152023701,18,1,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7866,CAMA ASOLEADORA ARRECIFE WG,TER,UN,00100,MUEBLES,00323,CAMA ASOLEADORA ARRECIFE,CAMA ASOLEADORA,10500,CAMAS,10501,CAMAS ASOLEADORAS,FALSE,WENGUE,VIRGEN,17705152078661,7705152078664,18,1,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13692,CESTA TRANSPORTADORA 65L RJ,TER,UN,00200,CASA,01352,CESTA TRANSPORTADORA 65L,CESTA TRANSPORTADORA 65L,20700,INSTITUCIONAL,20701,INSTITUCIONAL,FALSE,ROJO,VIRGEN,17705152136927,7705152136920,15,5,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13745,CESTA TRANSPORTADORA 65L AZ,TER,UN,00200,CASA,01352,CESTA TRANSPORTADORA 65L,CESTA TRANSPORTADORA 65L,20700,INSTITUCIONAL,20701,INSTITUCIONAL,FALSE,AZUL,VIRGEN,17705152137450,7705152137453,15,5,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
14017,CESTA TRANSPORTADORA 65L VD,TER,UN,00200,CASA,01352,CESTA TRANSPORTADORA 65L,CESTA TRANSPORTADORA 65L,20700,INSTITUCIONAL,20701,INSTITUCIONAL,FALSE,VERDE,VIRGEN,17705152140177,7705152140170,15,5,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13429,PAPELERA CALADA 5L GR HL,TER,UN,00280,BASUREROS,01167,PAPELERA CALADA 5L,PAPELERAS HOGAR,28300,PAPELERAS,28301,PAPELERAS CALADAS,FALSE,GRIS HIELO,VIRGEN,17705152134299,7705152134292,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4591,PAPELERA CALADA 5L BL,TER,UN,00280,BASUREROS,01167,PAPELERA CALADA 5L,PAPELERAS HOGAR,28300,PAPELERAS,28301,PAPELERAS CALADAS,FALSE,BLANCO,VIRGEN,17705152045915,7705152045918,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4593,PAPELERA CALADA 5L TP,TER,UN,00280,BASUREROS,01167,PAPELERA CALADA 5L,PAPELERAS HOGAR,28300,PAPELERAS,28301,PAPELERAS CALADAS,FALSE,TAUPE,VIRGEN,17705152045939,7705152045932,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9411,CANASTA DECO M BL NVE,TER,UN,00250,ORGANIZACION,00298,CANASTA DECO M,CANASTAS,25300,CANASTAS DECORATIVAS,25301,CANASTAS DECO,FALSE,BLANCO NIEVE,VIRGEN,17705152094111,7705152094114,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9412,CANASTA DECO M WG,TER,UN,00250,ORGANIZACION,00298,CANASTA DECO M,CANASTAS,25300,CANASTAS DECORATIVAS,25301,CANASTAS DECO,FALSE,WENGUE,VIRGEN,17705152094128,7705152094121,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9413,CANASTA DECO M TP,TER,UN,00250,ORGANIZACION,00298,CANASTA DECO M,CANASTAS,25300,CANASTAS DECORATIVAS,25301,CANASTAS DECO,FALSE,TAUPE,VIRGEN,17705152094135,7705152094138,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5515,CAJA ORG 180 NAT,TER,UN,00250,ORGANIZACION,00617,CAJA ORG 180,CAJAS ORGANIZADORAS (Organizacion),25700,CAJAS ORGANIZADORAS,25701,CAJAS ORGANIZADORAS 180 MM,FALSE,NATURAL,VIRGEN,17705152055150,7705152055153,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9773,CAJA ULTRALIVIANA 1.5L NAT,TER,UN,00250,ORGANIZACION,00301,CAJA ULTRALIVIANA 1.5L,CAJAS MULTIUSOS,25500,CAJAS ULTRALIVIANAS,25501,CAJAS ULTRALIVIANAS,FALSE,NATURAL,VIRGEN,17705152097730,7705152097733,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4152,CAJA MULTIUSO 2.5L NAT,TER,UN,00250,ORGANIZACION,01121,CAJA MULTIUSO 2.5L,CAJAS MULTIUSOS,25400,CAJAS ABATIBLES,25401,CAJAS ABATIBLES,FALSE,NATURAL,VIRGEN,17705152041528,7705152041521,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9416,CANASTA DECO L BL NVE,TER,UN,00250,ORGANIZACION,00299,CANASTA DECO L,CANASTAS,25300,CANASTAS DECORATIVAS,25301,CANASTAS DECO,FALSE,BLANCO NIEVE,VIRGEN,17705152094166,7705152094169,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9417,CANASTA DECO L WG,TER,UN,00250,ORGANIZACION,00299,CANASTA DECO L,CANASTAS,25300,CANASTAS DECORATIVAS,25301,CANASTAS DECO,FALSE,WENGUE,VIRGEN,17705152094173,7705152094176,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9418,CANASTA DECO L TP,TER,UN,00250,ORGANIZACION,00299,CANASTA DECO L,CANASTAS,25300,CANASTAS DECORATIVAS,25301,CANASTAS DECO,FALSE,TAUPE,VIRGEN,17705152094180,7705152094183,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3864,CAJA ORG 230 NAT,TER,UN,00250,ORGANIZACION,01100,CAJA ORG 230,CAJAS ORGANIZADORAS (Organizacion),25700,CAJAS ORGANIZADORAS,25711,CAJAS ORGANIZADORAS 230 MM,FALSE,NATURAL,VIRGEN,17705152038641,7705152038644,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8771,PAPELERA STYLE TV 2.5L BL,TER,UN,00280,BASUREROS,00246,PAPELERA STYLE TV 2.5L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,BLANCO,VIRGEN,17705152087717,7705152087710,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8772,PAPELERA STYLE TV 2.5L TP,TER,UN,00280,BASUREROS,00246,PAPELERA STYLE TV 2.5L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,TAUPE,VIRGEN,17705152087724,7705152087727,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8774,PAPELERA STYLE TV 2.5L WG,TER,UN,00280,BASUREROS,00246,PAPELERA STYLE TV 2.5L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,WENGUE,VIRGEN,17705152087748,7705152087741,12,12,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
